start_x	start_y	duration
4.965000000000000000e+02	2.441999999999999886e+02	1.029999999999999943e-01
6.098999999999999773e+02	2.543000000000000114e+02	2.190000000000000002e-01
6.012000000000000455e+02	2.640000000000000000e+02	1.690000000000000113e-01
6.187999999999999545e+02	2.855000000000000000e+02	1.690000000000000113e-01
6.187999999999999545e+02	2.853000000000000114e+02	1.360000000000000098e-01
6.392000000000000455e+02	2.506999999999999886e+02	2.949999999999999845e-01
6.542000000000000455e+02	2.251999999999999886e+02	7.229999999999999760e-01
6.502000000000000455e+02	2.120999999999999943e+02	2.149999999999999828e-02
6.467999999999999545e+02	2.130999999999999943e+02	2.149999999999999828e-02
6.470000000000000000e+02	2.123000000000000114e+02	3.148000000000000131e+00
