start_x	start_y	duration
8.738999999999999773e+02	4.916999999999999886e+02	5.700000000000000205e-02
8.820000000000000000e+02	4.793000000000000114e+02	5.700000000000000205e-02
7.012999999999999545e+02	2.731999999999999886e+02	1.125000000000000028e-01
7.202999999999999545e+02	2.255999999999999943e+02	1.125000000000000028e-01
2.623999999999999773e+02	4.893999999999999773e+02	7.599999999999999811e-02
2.745000000000000000e+02	4.846999999999999886e+02	7.599999999999999811e-02
6.867000000000000455e+02	2.418000000000000114e+02	9.600000000000000200e-02
7.068999999999999773e+02	2.296999999999999886e+02	9.600000000000000200e-02
7.365000000000000000e+02	2.460999999999999943e+02	7.399999999999999634e-02
7.385000000000000000e+02	2.420999999999999943e+02	2.030000000000000138e-01
6.746000000000000227e+02	2.279000000000000057e+02	2.030000000000000138e-01
6.751000000000000227e+02	2.295000000000000000e+02	5.299999999999999850e-02
1.110099999999999909e+03	4.020000000000000000e+02	1.214999999999999969e-01
1.114099999999999909e+03	4.013999999999999773e+02	1.214999999999999969e-01
1.114099999999999909e+03	4.011000000000000227e+02	1.120000000000000023e-01
1.109200000000000045e+03	3.985000000000000000e+02	3.549999999999999684e-02
1.108599999999999909e+03	3.943000000000000114e+02	3.549999999999999684e-02
7.723999999999999773e+02	2.340999999999999943e+02	1.419999999999999873e-01
6.348999999999999773e+02	3.228000000000000114e+02	3.940000000000000169e-01
6.505000000000000000e+02	2.138000000000000114e+02	6.600000000000000311e-02
6.727999999999999545e+02	2.281999999999999886e+02	6.600000000000000311e-02
1.061400000000000091e+03	3.758000000000000114e+02	1.125000000000000028e-01
1.034500000000000000e+03	3.853000000000000114e+02	1.125000000000000028e-01
4.351000000000000227e+02	3.683999999999999773e+02	5.949999999999999734e-02
4.711000000000000227e+02	3.796000000000000227e+02	5.949999999999999734e-02
4.716000000000000227e+02	3.801000000000000227e+02	7.399999999999999634e-02
7.037999999999999545e+02	2.655000000000000000e+02	8.350000000000000477e-02
7.181000000000000227e+02	2.578999999999999773e+02	8.350000000000000477e-02
7.802000000000000455e+02	3.193999999999999773e+02	3.509999999999999787e-01
7.462000000000000455e+02	3.780000000000000000e+02	1.024999999999999939e-01
7.116000000000000227e+02	3.861000000000000227e+02	1.024999999999999939e-01
7.118999999999999773e+02	3.858999999999999773e+02	4.299999999999999656e-02
7.183999999999999773e+02	3.891999999999999886e+02	9.099999999999999756e-02
6.943999999999999773e+02	3.978999999999999773e+02	9.099999999999999756e-02
6.948999999999999773e+02	3.981000000000000227e+02	5.999999999999999778e-02
7.347999999999999545e+02	3.251000000000000227e+02	7.900000000000000078e-02
7.240000000000000000e+02	3.315000000000000000e+02	7.900000000000000078e-02
8.600000000000000000e+02	1.436999999999999886e+02	9.850000000000000422e-02
8.627999999999999545e+02	1.142000000000000028e+02	9.850000000000000422e-02
9.082000000000000455e+02	1.650000000000000000e+02	1.170000000000000068e-01
9.202000000000000455e+02	1.580999999999999943e+02	1.170000000000000068e-01
6.613999999999999773e+02	3.158000000000000114e+02	1.270000000000000018e-01
