start_x	start_y	duration
6.997000000000000455e+02	3.908999999999999773e+02	7.099999999999999367e-02
7.041000000000000227e+02	3.973999999999999773e+02	4.399999999999999745e-02
7.092999999999999545e+02	3.931000000000000227e+02	4.399999999999999745e-02
7.083999999999999773e+02	3.938999999999999773e+02	1.356000000000000094e+00
6.557999999999999545e+02	3.798000000000000114e+02	3.925000000000000155e-01
5.026999999999999886e+02	3.726999999999999886e+02	3.925000000000000155e-01
8.507000000000000455e+02	4.518999999999999773e+02	5.000000000000000278e-02
8.188999999999999773e+02	4.480000000000000000e+02	4.094999999999999751e-01
5.732000000000000455e+02	4.388000000000000114e+02	4.094999999999999751e-01
5.725000000000000000e+02	4.386000000000000227e+02	4.900000000000000189e-02
1.024099999999999909e+03	3.390000000000000000e+02	6.900000000000000577e-02
1.017299999999999955e+03	3.396000000000000227e+02	6.909999999999999476e-01
7.773999999999999773e+02	3.681000000000000227e+02	6.909999999999999476e-01
7.777999999999999545e+02	3.688999999999999773e+02	1.300000000000000044e-01
