start_x	start_y	duration
7.535000000000000000e+02	1.569000000000000057e+02	1.069999999999999979e-01
5.245000000000000000e+02	1.749000000000000057e+02	1.350000000000000089e-01
5.310000000000000000e+02	1.793000000000000114e+02	6.049999999999999822e-02
5.397999999999999545e+02	1.960999999999999943e+02	6.049999999999999822e-02
5.070000000000000000e+02	1.925999999999999943e+02	4.850000000000000144e-02
5.080000000000000000e+02	1.935999999999999943e+02	4.850000000000000144e-02
5.081999999999999886e+02	1.943000000000000114e+02	5.000000000000000278e-02
5.065000000000000000e+02	1.980000000000000000e+02	3.400000000000000244e-02
5.111999999999999886e+02	1.960000000000000000e+02	3.400000000000000244e-02
5.331000000000000227e+02	2.149000000000000057e+02	6.770000000000000462e-01
4.903000000000000114e+02	1.850999999999999943e+02	1.670000000000000095e-01
5.110000000000000000e+02	1.938000000000000114e+02	1.320000000000000062e-01
5.222000000000000455e+02	2.056999999999999886e+02	1.320000000000000062e-01
5.218999999999999773e+02	2.055999999999999943e+02	4.500000000000000111e-01
5.048000000000000114e+02	2.170000000000000000e+02	9.599999999999999645e-01
5.437999999999999545e+02	2.093000000000000114e+02	2.400000000000000050e-02
5.407999999999999545e+02	2.163000000000000114e+02	2.400000000000000050e-02
5.412000000000000455e+02	2.165000000000000000e+02	6.909999999999999476e-01
5.207999999999999545e+02	2.149000000000000057e+02	1.054999999999999966e-01
5.321000000000000227e+02	2.149000000000000057e+02	1.054999999999999966e-01
8.108999999999999773e+02	2.333000000000000114e+02	1.170000000000000068e-01
8.232000000000000455e+02	2.120999999999999943e+02	2.400000000000000050e-02
8.216000000000000227e+02	2.159000000000000057e+02	2.400000000000000050e-02
8.216000000000000227e+02	2.158000000000000114e+02	2.278999999999999915e+00
