start_x	start_y	duration
9.327999999999999545e+02	1.786999999999999886e+02	7.749999999999999944e-02
9.407000000000000455e+02	1.798000000000000114e+02	7.749999999999999944e-02
7.207000000000000455e+02	2.231999999999999886e+02	8.849999999999999534e-02
7.401000000000000227e+02	2.344000000000000057e+02	8.849999999999999534e-02
8.266000000000000227e+02	3.091000000000000227e+02	4.030000000000000249e-01
8.337000000000000455e+02	3.051000000000000227e+02	2.260000000000000064e-01
7.872000000000000455e+02	2.891999999999999886e+02	2.260000000000000064e-01
7.002000000000000455e+02	3.463999999999999773e+02	1.300000000000000044e-01
7.030000000000000000e+02	3.526000000000000227e+02	2.924999999999999822e-01
7.885000000000000000e+02	4.228999999999999773e+02	2.924999999999999822e-01
8.142999999999999545e+02	2.395999999999999943e+02	2.590000000000000080e-01
7.995000000000000000e+02	4.460000000000000142e+01	4.599999999999999922e-02
7.980000000000000000e+02	2.719999999999999929e+01	1.910000000000000031e-01
7.698999999999999773e+02	1.970000000000000000e+02	1.910000000000000031e-01
7.711000000000000227e+02	1.590000000000000036e+01	4.200000000000000261e-02
7.671000000000000227e+02	1.200000000000000000e+01	1.365000000000000102e-01
7.715000000000000000e+02	1.029000000000000057e+02	1.365000000000000102e-01
8.781000000000000227e+02	6.940000000000000568e+01	1.895000000000000018e-01
9.132999999999999545e+02	3.100000000000000000e+01	8.699999999999999400e-02
9.313999999999999773e+02	4.050000000000000000e+01	2.919999999999999818e-01
8.915000000000000000e+02	1.875000000000000000e+02	2.919999999999999818e-01
4.881999999999999886e+02	1.369999999999999929e+01	6.300000000000000044e-02
4.706000000000000227e+02	8.400000000000000355e+00	9.400000000000000022e-02
4.811999999999999886e+02	3.279999999999999716e+01	9.400000000000000022e-02
4.638999999999999773e+02	1.250000000000000000e+01	5.600000000000000117e-02
4.573999999999999773e+02	2.180000000000000071e+01	5.230000000000000204e-01
