start_x	start_y	duration
8.751000000000000227e+02	2.846999999999999886e+02	1.125000000000000028e-01
7.688999999999999773e+02	2.865000000000000000e+02	3.099999999999999978e-02
7.502000000000000455e+02	2.788000000000000114e+02	3.099999999999999978e-02
7.502999999999999545e+02	2.788000000000000114e+02	2.740000000000000213e-01
7.340000000000000000e+02	2.711999999999999886e+02	3.479999999999999760e-01
7.918999999999999773e+02	3.036000000000000227e+02	7.089999999999999636e-01
7.786000000000000227e+02	2.725000000000000000e+02	2.500000000000000139e-02
7.712999999999999545e+02	2.723000000000000114e+02	2.500000000000000139e-02
7.716000000000000227e+02	2.718999999999999773e+02	1.215000000000000080e+00
9.647000000000000455e+02	1.810999999999999943e+02	9.750000000000000333e-02
9.948999999999999773e+02	1.763000000000000114e+02	9.750000000000000333e-02
1.022000000000000000e+03	1.663000000000000114e+02	2.350000000000000006e-02
1.033599999999999909e+03	1.711999999999999886e+02	2.350000000000000006e-02
1.034099999999999909e+03	1.715999999999999943e+02	1.350000000000000089e-01
1.047500000000000000e+03	1.654000000000000057e+02	4.900000000000000189e-02
1.051200000000000045e+03	1.621999999999999886e+02	4.900000000000000189e-02
1.052299999999999955e+03	1.629000000000000057e+02	6.300000000000000044e-02
1.066700000000000045e+03	1.640000000000000000e+02	6.600000000000000311e-02
1.075599999999999909e+03	1.579000000000000057e+02	5.000000000000000278e-02
1.084099999999999909e+03	1.603000000000000114e+02	5.000000000000000278e-02
1.084500000000000000e+03	1.603000000000000114e+02	2.660000000000000142e-01
1.101900000000000091e+03	1.836999999999999886e+02	1.219999999999999973e-01
1.107099999999999909e+03	1.776999999999999886e+02	1.975000000000000089e-01
1.141000000000000000e+03	1.556999999999999886e+02	1.975000000000000089e-01
1.141099999999999909e+03	1.554000000000000057e+02	4.100000000000000172e-02
1.147000000000000000e+03	1.531999999999999886e+02	6.800000000000000488e-02
1.162700000000000045e+03	1.480999999999999943e+02	6.800000000000000488e-02
1.170599999999999909e+03	1.250000000000000000e+02	3.950000000000000039e-02
1.177700000000000045e+03	1.242999999999999972e+02	3.950000000000000039e-02
1.176599999999999909e+03	1.250999999999999943e+02	3.489999999999999769e-01
