start_x	start_y	duration
5.332000000000000455e+02	1.543000000000000114e+02	1.165000000000000063e-01
6.422999999999999545e+02	2.156999999999999886e+02	1.229999999999999982e-01
6.730000000000000000e+02	2.290000000000000000e+02	1.229999999999999982e-01
7.293999999999999773e+02	2.030999999999999943e+02	3.210000000000000075e-01
6.513999999999999773e+02	2.015999999999999943e+02	3.679999999999999938e-01
7.355000000000000000e+02	1.950999999999999943e+02	6.430000000000000160e-01
6.881000000000000227e+02	2.936999999999999886e+02	3.799999999999999906e-02
6.823999999999999773e+02	2.981999999999999886e+02	3.799999999999999906e-02
6.822000000000000455e+02	2.981999999999999886e+02	2.139999999999999958e-01
6.780000000000000000e+02	1.851999999999999886e+02	9.149999999999999800e-02
6.723999999999999773e+02	1.665999999999999943e+02	9.149999999999999800e-02
6.478999999999999773e+02	1.879000000000000057e+02	8.000000000000000444e-01
6.962999999999999545e+02	3.646000000000000227e+02	2.650000000000000133e-01
7.025000000000000000e+02	3.718999999999999773e+02	8.550000000000000655e-02
6.970000000000000000e+02	3.545000000000000000e+02	8.550000000000000655e-02
6.945000000000000000e+02	1.850999999999999943e+02	5.899999999999999689e-02
6.901000000000000227e+02	1.601999999999999886e+02	5.050000000000000322e-02
6.847999999999999545e+02	1.595999999999999943e+02	5.050000000000000322e-02
6.848999999999999773e+02	1.604000000000000057e+02	3.940000000000000169e-01
6.480000000000000000e+02	2.093000000000000114e+02	6.400000000000000133e-02
6.441000000000000227e+02	2.010999999999999943e+02	6.400000000000000133e-02
6.437000000000000455e+02	2.006999999999999886e+02	5.749999999999999556e-01
