start_x	start_y	duration
4.600000000000000000e+02	2.316999999999999886e+02	4.000000000000000083e-02
4.468999999999999773e+02	2.330000000000000000e+02	1.655000000000000082e-01
4.908000000000000114e+02	2.635000000000000000e+02	1.655000000000000082e-01
4.908000000000000114e+02	2.630000000000000000e+02	7.099999999999999367e-02
4.923000000000000114e+02	2.626999999999999886e+02	8.250000000000000389e-02
4.898999999999999773e+02	2.389000000000000057e+02	8.250000000000000389e-02
4.901999999999999886e+02	2.389000000000000057e+02	6.700000000000000400e-02
4.920000000000000000e+02	2.390000000000000000e+02	5.750000000000000250e-02
4.833000000000000114e+02	2.385000000000000000e+02	5.750000000000000250e-02
7.237000000000000455e+02	2.499000000000000057e+02	5.700000000000000205e-02
7.445000000000000000e+02	2.516999999999999886e+02	5.700000000000000205e-02
7.447000000000000455e+02	2.520000000000000000e+02	5.399999999999999939e-02
7.451000000000000227e+02	2.510000000000000000e+02	4.850000000000000144e-02
7.442999999999999545e+02	2.453000000000000114e+02	4.850000000000000144e-02
7.817000000000000455e+02	2.450000000000000000e+02	5.000000000000000278e-02
7.911000000000000227e+02	2.451999999999999886e+02	5.000000000000000278e-02
7.912999999999999545e+02	2.459000000000000057e+02	2.670000000000000151e-01
7.941000000000000227e+02	2.525999999999999943e+02	9.700000000000000289e-02
8.052000000000000455e+02	2.550000000000000000e+02	9.700000000000000289e-02
7.652999999999999545e+02	2.593999999999999773e+02	2.199999999999999872e-02
7.548999999999999773e+02	2.538000000000000114e+02	2.199999999999999872e-02
7.547999999999999545e+02	2.535999999999999943e+02	4.530000000000000138e-01
8.097999999999999545e+02	2.645000000000000000e+02	4.649999999999999967e-02
8.018999999999999773e+02	2.638999999999999773e+02	4.649999999999999967e-02
8.017999999999999545e+02	2.648000000000000114e+02	3.079999999999999960e-01
7.586000000000000227e+02	2.360999999999999943e+02	1.260000000000000009e-01
7.590000000000000000e+02	2.410999999999999943e+02	3.049999999999999933e-02
7.601000000000000227e+02	2.340999999999999943e+02	3.049999999999999933e-02
7.608999999999999773e+02	2.345999999999999943e+02	1.690000000000000113e-01
8.062000000000000455e+02	2.286999999999999886e+02	2.050000000000000086e-02
7.992999999999999545e+02	2.308000000000000114e+02	2.050000000000000086e-02
7.992999999999999545e+02	2.306999999999999886e+02	6.009999999999999787e-01
7.101000000000000227e+02	2.608999999999999773e+02	2.900000000000000147e-02
7.312000000000000455e+02	2.530000000000000000e+02	2.900000000000000147e-02
7.311000000000000227e+02	2.524000000000000057e+02	2.839999999999999747e-01
7.062999999999999545e+02	2.360000000000000000e+02	4.800000000000000100e-02
8.747999999999999545e+02	3.075000000000000000e+02	5.800000000000000294e-02
8.858999999999999773e+02	3.048999999999999773e+02	1.350000000000000089e-01
9.152999999999999545e+02	3.123999999999999773e+02	1.350000000000000089e-01
9.160000000000000000e+02	3.123000000000000114e+02	6.900000000000000577e-02
9.132999999999999545e+02	3.035000000000000000e+02	8.400000000000000522e-02
9.007999999999999545e+02	2.941999999999999886e+02	8.400000000000000522e-02
