start_x	start_y	duration
6.402000000000000455e+02	2.159000000000000057e+02	1.150000000000000050e-01
6.551000000000000227e+02	2.136999999999999886e+02	1.150000000000000050e-01
7.472000000000000455e+02	2.405999999999999943e+02	7.900000000000000078e-02
7.703999999999999773e+02	2.336999999999999886e+02	7.900000000000000078e-02
7.698999999999999773e+02	2.324000000000000057e+02	2.630000000000000115e-01
8.058999999999999773e+02	5.472000000000000455e+02	9.249999999999999889e-02
8.185000000000000000e+02	5.498999999999999773e+02	9.249999999999999889e-02
7.541000000000000227e+02	5.118000000000000114e+02	7.449999999999999678e-02
7.681000000000000227e+02	5.336000000000000227e+02	7.449999999999999678e-02
6.653999999999999773e+02	1.671999999999999886e+02	1.079999999999999988e-01
6.511000000000000227e+02	1.465999999999999943e+02	1.079999999999999988e-01
6.518999999999999773e+02	1.459000000000000057e+02	4.200000000000000261e-02
6.576000000000000227e+02	1.379000000000000057e+02	2.005000000000000115e-01
6.840000000000000000e+02	1.179000000000000057e+02	2.005000000000000115e-01
6.840000000000000000e+02	1.167000000000000028e+02	6.800000000000000488e-02
8.287000000000000455e+02	1.713000000000000114e+02	8.849999999999999534e-02
8.642999999999999545e+02	1.721999999999999886e+02	8.849999999999999534e-02
8.417999999999999545e+02	1.811999999999999886e+02	1.039999999999999952e-01
8.542000000000000455e+02	1.855999999999999943e+02	1.039999999999999952e-01
7.491000000000000227e+02	7.809999999999999432e+01	1.165000000000000063e-01
7.221000000000000227e+02	1.090999999999999943e+02	1.165000000000000063e-01
7.222999999999999545e+02	1.079000000000000057e+02	5.500000000000000028e-02
7.223999999999999773e+02	1.032999999999999972e+02	5.000000000000000278e-02
7.327999999999999545e+02	1.109000000000000057e+02	5.000000000000000278e-02
7.325000000000000000e+02	1.110000000000000000e+02	2.220000000000000029e-01
9.113999999999999773e+02	1.885000000000000000e+02	1.165000000000000063e-01
7.072000000000000455e+02	1.899999999999999911e+00	1.165000000000000063e-01
6.395000000000000000e+02	5.300000000000000000e+01	7.000000000000000666e-02
7.358999999999999773e+02	2.370000000000000000e+02	7.000000000000000666e-02
7.720000000000000000e+02	1.075999999999999943e+02	1.019999999999999934e-01
7.660000000000000000e+02	1.659000000000000057e+02	1.019999999999999934e-01
7.667000000000000455e+02	1.658000000000000114e+02	8.699999999999999400e-02
8.977999999999999545e+02	2.214000000000000057e+02	1.419999999999999873e-01
9.330000000000000000e+02	2.519000000000000057e+02	1.419999999999999873e-01
7.806000000000000227e+02	1.459000000000000057e+02	1.125000000000000028e-01
7.775000000000000000e+02	1.628000000000000114e+02	1.125000000000000028e-01
7.487000000000000455e+02	7.759999999999999432e+01	1.409999999999999865e-01
7.675000000000000000e+02	1.286999999999999886e+02	6.550000000000000266e-02
7.582999999999999545e+02	1.284000000000000057e+02	6.550000000000000266e-02
