start_x	start_y	duration
7.051000000000000227e+02	3.276999999999999886e+02	8.500000000000000611e-02
5.995000000000000000e+02	2.046999999999999886e+02	8.400000000000000522e-02
6.057000000000000455e+02	2.131999999999999886e+02	8.400000000000000522e-02
7.113999999999999773e+02	2.411999999999999886e+02	6.810000000000000497e-01
5.636000000000000227e+02	1.790000000000000000e+02	4.000000000000000083e-02
5.467000000000000455e+02	1.755999999999999943e+02	9.500000000000000111e-02
5.487999999999999545e+02	1.733000000000000114e+02	9.500000000000000111e-02
5.675000000000000000e+02	4.145000000000000000e+02	2.079999999999999905e-01
5.436000000000000227e+02	2.668000000000000114e+02	3.950000000000000039e-02
5.382000000000000455e+02	2.751999999999999886e+02	3.950000000000000039e-02
5.382000000000000455e+02	2.755000000000000000e+02	4.680000000000000271e-01
5.431000000000000227e+02	1.648000000000000114e+02	3.330000000000000182e-01
6.446000000000000227e+02	1.698000000000000114e+02	2.100000000000000130e-02
6.595000000000000000e+02	1.726999999999999886e+02	2.100000000000000130e-02
6.600000000000000000e+02	1.721999999999999886e+02	3.770000000000000018e-01
6.295000000000000000e+02	3.741000000000000227e+02	7.299999999999999545e-02
6.340000000000000000e+02	2.105000000000000000e+02	7.299999999999999545e-02
6.625000000000000000e+02	4.173000000000000114e+02	6.229999999999999982e-01
6.718999999999999773e+02	4.366999999999999886e+02	1.229999999999999982e-01
6.895000000000000000e+02	4.345000000000000000e+02	1.229999999999999982e-01
8.517999999999999545e+02	4.335000000000000000e+02	5.110000000000000098e-01
9.080000000000000000e+02	4.208999999999999773e+02	8.849999999999999534e-02
