start_x	start_y	duration
6.312000000000000455e+02	2.494000000000000057e+02	8.400000000000000522e-02
6.417000000000000455e+02	2.549000000000000057e+02	8.400000000000000522e-02
6.792000000000000455e+02	2.418000000000000114e+02	2.649999999999999925e-02
6.817000000000000455e+02	2.335000000000000000e+02	2.649999999999999925e-02
6.827999999999999545e+02	2.340000000000000000e+02	2.899999999999999800e-01
7.902999999999999545e+02	1.919000000000000057e+02	1.829999999999999960e-01
7.922999999999999545e+02	1.824000000000000057e+02	1.084999999999999992e-01
8.042999999999999545e+02	2.090000000000000000e+02	1.084999999999999992e-01
8.052999999999999545e+02	2.090999999999999943e+02	6.600000000000000311e-02
7.143999999999999773e+02	2.441999999999999886e+02	1.115000000000000019e-01
7.065000000000000000e+02	2.508000000000000114e+02	1.115000000000000019e-01
7.057000000000000455e+02	2.485000000000000000e+02	4.700000000000000011e-02
5.831000000000000227e+02	4.586999999999999886e+02	2.800000000000000058e-02
5.628999999999999773e+02	4.488000000000000114e+02	2.800000000000000058e-02
5.632000000000000455e+02	4.498000000000000114e+02	2.129999999999999949e-01
7.237999999999999545e+02	2.033000000000000114e+02	1.275000000000000022e-01
7.756000000000000227e+02	1.656999999999999886e+02	1.275000000000000022e-01
7.757000000000000455e+02	1.663000000000000114e+02	1.019999999999999934e-01
7.692999999999999545e+02	1.619000000000000057e+02	1.064999999999999974e-01
7.932000000000000455e+02	1.959000000000000057e+02	1.064999999999999974e-01
7.922999999999999545e+02	1.955999999999999943e+02	1.439999999999999891e-01
6.455000000000000000e+02	3.028999999999999773e+02	1.499999999999999944e-01
6.540000000000000000e+02	2.201999999999999886e+02	2.680000000000000160e-01
6.438999999999999773e+02	2.055000000000000000e+02	1.120000000000000023e-01
6.133999999999999773e+02	2.205999999999999943e+02	1.120000000000000023e-01
6.137000000000000455e+02	2.235000000000000000e+02	3.629999999999999893e-01
7.478999999999999773e+02	1.575000000000000000e+02	2.149999999999999828e-02
7.646000000000000227e+02	1.615999999999999943e+02	2.149999999999999828e-02
7.652000000000000455e+02	1.600000000000000000e+02	2.810000000000000275e-01
6.332999999999999545e+02	1.824000000000000057e+02	9.099999999999999756e-02
6.131000000000000227e+02	1.905999999999999943e+02	1.140000000000000041e-01
5.941000000000000227e+02	2.275999999999999943e+02	1.140000000000000041e-01
7.281000000000000227e+02	1.900999999999999943e+02	3.450000000000000289e-02
7.616000000000000227e+02	1.883000000000000114e+02	3.450000000000000289e-02
7.618999999999999773e+02	1.884000000000000057e+02	2.139999999999999958e-01
7.532999999999999545e+02	1.838000000000000114e+02	1.095000000000000001e-01
7.165000000000000000e+02	1.961999999999999886e+02	1.095000000000000001e-01
7.165000000000000000e+02	1.955999999999999943e+02	3.380000000000000226e-01
