start_x	start_y	duration
4.690000000000000000e+02	1.570000000000000000e+02	1.000000000000000056e-01
5.132999999999999545e+02	1.691999999999999886e+02	1.459999999999999909e-01
5.382999999999999545e+02	1.788000000000000114e+02	1.459999999999999909e-01
5.381000000000000227e+02	1.788000000000000114e+02	3.679999999999999938e-01
5.767999999999999545e+02	2.850000000000000000e+02	1.474999999999999922e-01
5.642999999999999545e+02	2.658000000000000114e+02	1.474999999999999922e-01
5.635000000000000000e+02	2.656999999999999886e+02	1.407000000000000028e+00
5.592000000000000455e+02	2.549000000000000057e+02	8.649999999999999356e-02
5.401000000000000227e+02	2.651000000000000227e+02	8.649999999999999356e-02
5.396000000000000227e+02	2.648000000000000114e+02	6.500000000000000222e-02
4.903999999999999773e+02	3.190000000000000000e+02	2.299999999999999961e-02
4.861000000000000227e+02	3.291000000000000227e+02	2.299999999999999961e-02
4.860000000000000000e+02	3.281999999999999886e+02	8.359999999999999654e-01
3.861000000000000227e+02	2.425999999999999943e+02	1.693000000000000060e+00
