start_x	start_y	duration
6.708999999999999773e+02	3.861000000000000227e+02	3.549999999999999684e-02
6.697999999999999545e+02	3.876000000000000227e+02	3.549999999999999684e-02
8.495000000000000000e+02	3.183999999999999773e+02	6.700000000000000400e-02
8.577000000000000455e+02	3.153999999999999773e+02	4.449999999999999789e-02
8.642000000000000455e+02	3.146000000000000227e+02	4.449999999999999789e-02
8.642999999999999545e+02	3.140000000000000000e+02	5.000000000000000278e-02
8.548999999999999773e+02	3.131000000000000227e+02	7.049999999999999323e-02
8.662000000000000455e+02	3.115000000000000000e+02	7.049999999999999323e-02
5.162999999999999545e+02	3.941000000000000227e+02	6.199999999999999956e-02
4.973000000000000114e+02	4.031999999999999886e+02	4.000000000000000083e-02
4.973999999999999773e+02	4.016999999999999886e+02	4.000000000000000083e-02
4.991999999999999886e+02	4.023000000000000114e+02	1.719999999999999862e-01
4.980000000000000000e+02	4.138000000000000114e+02	7.099999999999999367e-02
4.993999999999999773e+02	4.286999999999999886e+02	7.099999999999999367e-02
4.986999999999999886e+02	4.281999999999999886e+02	8.500000000000000611e-02
7.471000000000000227e+02	2.035999999999999943e+02	1.120000000000000023e-01
7.603999999999999773e+02	1.811999999999999886e+02	1.120000000000000023e-01
1.140900000000000091e+03	4.393999999999999773e+02	2.949999999999999845e-01
1.081000000000000000e+03	3.718000000000000114e+02	1.305000000000000049e-01
1.060299999999999955e+03	3.998999999999999773e+02	1.305000000000000049e-01
1.187099999999999909e+03	4.626000000000000227e+02	8.300000000000000433e-02
1.182599999999999909e+03	4.656999999999999886e+02	8.300000000000000433e-02
1.450999999999999943e+02	5.427000000000000455e+02	1.749999999999999889e-01
1.300000000000000000e+02	5.480000000000000000e+02	6.600000000000000311e-02
1.296999999999999886e+02	5.622000000000000455e+02	6.600000000000000311e-02
9.497000000000000455e+02	4.521000000000000227e+02	6.800000000000000488e-02
9.857999999999999545e+02	4.583000000000000114e+02	6.800000000000000488e-02
1.153700000000000045e+03	4.676000000000000227e+02	9.400000000000000022e-02
1.178500000000000000e+03	4.685000000000000000e+02	9.400000000000000022e-02
1.059900000000000091e+03	3.978999999999999773e+02	7.950000000000000122e-02
1.061200000000000045e+03	4.138999999999999773e+02	7.950000000000000122e-02
1.016899999999999977e+03	4.140000000000000000e+02	2.949999999999999845e-02
1.008299999999999955e+03	4.236999999999999886e+02	2.949999999999999845e-02
1.008100000000000023e+03	4.243999999999999773e+02	4.499999999999999833e-02
9.972999999999999545e+02	4.241000000000000227e+02	1.179999999999999938e-01
9.927000000000000455e+02	4.371000000000000227e+02	1.179999999999999938e-01
6.302999999999999545e+02	3.388999999999999773e+02	2.450000000000000094e-02
6.123999999999999773e+02	3.218000000000000114e+02	2.450000000000000094e-02
6.117000000000000455e+02	3.208999999999999773e+02	5.199999999999999761e-02
3.816000000000000227e+02	3.631000000000000227e+02	5.000000000000000278e-02
3.670000000000000000e+02	3.603000000000000114e+02	5.000000000000000278e-02
3.671999999999999886e+02	3.588999999999999773e+02	4.700000000000000011e-02
3.735000000000000000e+02	3.546999999999999886e+02	3.400000000000000244e-02
3.808999999999999773e+02	3.598999999999999773e+02	3.400000000000000244e-02
4.420000000000000000e+02	3.035000000000000000e+02	1.809999999999999942e-01
6.658999999999999773e+02	2.259000000000000057e+02	1.000000000000000056e-01
7.031000000000000227e+02	2.218000000000000114e+02	1.160000000000000059e-01
7.463999999999999773e+02	2.190999999999999943e+02	1.160000000000000059e-01
3.043000000000000114e+02	3.758000000000000114e+02	9.199999999999999845e-02
3.488999999999999773e+02	4.131000000000000227e+02	9.199999999999999845e-02
4.368000000000000114e+02	4.876000000000000227e+02	2.790000000000000258e-01
