start_x	start_y	duration
6.995000000000000000e+02	2.033000000000000114e+02	6.400000000000000133e-02
6.981000000000000227e+02	2.138000000000000114e+02	6.400000000000000133e-02
7.855000000000000000e+02	1.536999999999999886e+02	1.789999999999999925e-01
8.772999999999999545e+02	1.479000000000000057e+02	1.789999999999999925e-01
8.767999999999999545e+02	1.493000000000000114e+02	2.979999999999999871e-01
8.786000000000000227e+02	1.590999999999999943e+02	5.000000000000000278e-02
8.571000000000000227e+02	1.326999999999999886e+02	1.655000000000000082e-01
8.565000000000000000e+02	1.310000000000000000e+02	9.600000000000000200e-02
8.556000000000000227e+02	1.296999999999999886e+02	1.224999999999999978e-01
8.452999999999999545e+02	1.300999999999999943e+02	1.224999999999999978e-01
1.029200000000000045e+03	9.609999999999999432e+01	5.899999999999999689e-02
1.008299999999999955e+03	8.340000000000000568e+01	8.000000000000000167e-02
1.027500000000000000e+03	7.029999999999999716e+01	8.000000000000000167e-02
1.027500000000000000e+03	6.959999999999999432e+01	4.399999999999999745e-02
1.029700000000000045e+03	6.520000000000000284e+01	1.125000000000000028e-01
1.065500000000000000e+03	8.450000000000000000e+01	1.125000000000000028e-01
1.064799999999999955e+03	8.359999999999999432e+01	5.099999999999999672e-02
7.146000000000000227e+02	1.620999999999999943e+02	3.599999999999999728e-02
7.212999999999999545e+02	1.561999999999999886e+02	3.599999999999999728e-02
7.213999999999999773e+02	1.560000000000000000e+02	5.299999999999999850e-02
7.190000000000000000e+02	1.619000000000000057e+02	9.249999999999999889e-02
7.103999999999999773e+02	1.390999999999999943e+02	9.249999999999999889e-02
7.107000000000000455e+02	1.401999999999999886e+02	2.489999999999999991e-01
6.997000000000000455e+02	1.470999999999999943e+02	7.749999999999999944e-02
6.727000000000000455e+02	1.279000000000000057e+02	7.749999999999999944e-02
5.041999999999999886e+02	2.396999999999999886e+02	8.349999999999999645e-01
5.992999999999999545e+02	2.176999999999999886e+02	1.290000000000000036e-01
6.275000000000000000e+02	2.375999999999999943e+02	8.200000000000000344e-02
6.393999999999999773e+02	2.361999999999999886e+02	8.200000000000000344e-02
