start_x	start_y	duration
5.706000000000000227e+02	5.352999999999999545e+02	6.400000000000000133e-02
5.785000000000000000e+02	4.530000000000000000e+02	6.400000000000000133e-02
6.745000000000000000e+02	2.600000000000000000e+02	1.429999999999999882e-01
7.707000000000000455e+02	1.395999999999999943e+02	3.549999999999999684e-02
7.751000000000000227e+02	1.232999999999999972e+02	3.549999999999999684e-02
7.746000000000000227e+02	1.229000000000000057e+02	2.254999999999999893e+00
8.393999999999999773e+02	1.609000000000000057e+02	4.399999999999999745e-02
8.481000000000000227e+02	1.694000000000000057e+02	4.399999999999999745e-02
2.078000000000000114e+02	2.075000000000000000e+02	1.565000000000000002e-01
3.120000000000000000e+02	2.314000000000000057e+02	1.565000000000000002e-01
2.808999999999999773e+02	1.835000000000000000e+02	9.750000000000000333e-02
3.063000000000000114e+02	1.804000000000000057e+02	9.750000000000000333e-02
3.243999999999999773e+02	8.329999999999999716e+01	8.899999999999999578e-02
3.360000000000000000e+02	8.840000000000000568e+01	1.774999999999999911e-01
3.668000000000000114e+02	9.300000000000000000e+01	1.774999999999999911e-01
3.200000000000000000e+02	1.453000000000000114e+02	1.700000000000000122e-01
3.276999999999999886e+02	1.345999999999999943e+02	4.284999999999999920e-01
4.373999999999999773e+02	1.831999999999999886e+02	4.284999999999999920e-01
