start_x	start_y	duration
5.316000000000000227e+02	3.238000000000000114e+02	1.105000000000000010e-01
5.133999999999999773e+02	3.146999999999999886e+02	1.105000000000000010e-01
8.187000000000000455e+02	1.719000000000000057e+02	2.510000000000000009e-01
8.217000000000000455e+02	1.658000000000000114e+02	2.549999999999999836e-02
8.248999999999999773e+02	1.596999999999999886e+02	2.549999999999999836e-02
8.248999999999999773e+02	1.599000000000000057e+02	1.451999999999999957e+00
8.175000000000000000e+02	1.833000000000000114e+02	2.874999999999999778e-01
9.343999999999999773e+02	1.649000000000000057e+02	2.874999999999999778e-01
9.466000000000000227e+02	1.714000000000000057e+02	2.599999999999999881e-02
9.766000000000000227e+02	1.698000000000000114e+02	2.599999999999999881e-02
9.770000000000000000e+02	1.694000000000000057e+02	4.800000000000000100e-02
4.405000000000000000e+02	2.966999999999999886e+02	8.000000000000000167e-02
4.681999999999999886e+02	3.196000000000000227e+02	8.000000000000000167e-02
6.428999999999999773e+02	3.910000000000000000e+02	1.059999999999999970e-01
6.518999999999999773e+02	2.711000000000000227e+02	1.059999999999999970e-01
6.521000000000000227e+02	2.711999999999999886e+02	6.099999999999999867e-02
6.533999999999999773e+02	2.675000000000000000e+02	1.320000000000000062e-01
7.488999999999999773e+02	2.723999999999999773e+02	1.320000000000000062e-01
7.211000000000000227e+02	3.065000000000000000e+02	4.499999999999999833e-02
7.160000000000000000e+02	3.076999999999999886e+02	1.519999999999999962e-01
8.098999999999999773e+02	3.128999999999999773e+02	1.519999999999999962e-01
8.076000000000000227e+02	3.363000000000000114e+02	2.879999999999999782e-01
9.452000000000000455e+02	3.126999999999999886e+02	2.879999999999999782e-01
