start_x	start_y	duration
5.513999999999999773e+02	2.044000000000000057e+02	3.049999999999999933e-02
5.547000000000000455e+02	1.776999999999999886e+02	3.049999999999999933e-02
5.545000000000000000e+02	1.789000000000000057e+02	6.199999999999999956e-02
4.211000000000000227e+02	2.410000000000000000e+02	1.209999999999999964e-01
4.175000000000000000e+02	2.515999999999999943e+02	9.099999999999999756e-02
4.496999999999999886e+02	2.701999999999999886e+02	9.099999999999999756e-02
4.488000000000000114e+02	2.713999999999999773e+02	5.700000000000000205e-02
4.403000000000000114e+02	2.690000000000000000e+02	5.899999999999999689e-02
4.350000000000000000e+02	2.633000000000000114e+02	5.899999999999999689e-02
4.346999999999999886e+02	2.635000000000000000e+02	5.999999999999999778e-02
3.946000000000000227e+02	2.561000000000000227e+02	1.115000000000000019e-01
3.793999999999999773e+02	2.713999999999999773e+02	1.115000000000000019e-01
7.132000000000000455e+02	2.503000000000000114e+02	8.550000000000000655e-02
7.226000000000000227e+02	1.925999999999999943e+02	8.550000000000000655e-02
8.283999999999999773e+02	1.923000000000000114e+02	1.084999999999999992e-01
8.236000000000000227e+02	2.580000000000000000e+02	1.084999999999999992e-01
8.232000000000000455e+02	2.571000000000000227e+02	8.300000000000000433e-02
4.610000000000000000e+02	2.474000000000000057e+02	9.700000000000000289e-02
4.448999999999999773e+02	2.545999999999999943e+02	9.700000000000000289e-02
3.926000000000000227e+02	2.711999999999999886e+02	2.750000000000000222e-01
3.041999999999999886e+02	2.269000000000000057e+02	1.140000000000000041e-01
7.165000000000000000e+02	2.953000000000000114e+02	3.220000000000000084e-01
3.568999999999999773e+02	2.591999999999999886e+02	5.449999999999999983e-02
3.246000000000000227e+02	2.445999999999999943e+02	5.449999999999999983e-02
3.233999999999999773e+02	2.464000000000000057e+02	9.199999999999999845e-02
2.851999999999999886e+02	2.349000000000000057e+02	2.770000000000000240e-01
7.662000000000000455e+02	2.314000000000000057e+02	5.800000000000000294e-02
8.073999999999999773e+02	2.311999999999999886e+02	2.099999999999999922e-01
8.311000000000000227e+02	2.658999999999999773e+02	2.099999999999999922e-01
8.316000000000000227e+02	2.663000000000000114e+02	5.399999999999999939e-02
8.363999999999999773e+02	2.648000000000000114e+02	1.155000000000000054e-01
8.643999999999999773e+02	2.395000000000000000e+02	1.155000000000000054e-01
8.638999999999999773e+02	2.398000000000000114e+02	5.600000000000000117e-02
8.706000000000000227e+02	2.400999999999999943e+02	1.345000000000000084e-01
9.037000000000000455e+02	2.671999999999999886e+02	1.345000000000000084e-01
9.040000000000000000e+02	2.675000000000000000e+02	1.749999999999999889e-01
8.457999999999999545e+02	2.941999999999999886e+02	5.550000000000000072e-02
8.512000000000000455e+02	2.926000000000000227e+02	5.550000000000000072e-02
3.461999999999999886e+02	2.286999999999999886e+02	9.600000000000000200e-02
3.623000000000000114e+02	2.263000000000000114e+02	9.600000000000000200e-02
