start_x	start_y	duration
6.300000000000000000e+02	2.109000000000000057e+02	5.500000000000000028e-02
6.622999999999999545e+02	2.204000000000000057e+02	1.295000000000000040e-01
7.238999999999999773e+02	2.076999999999999886e+02	1.295000000000000040e-01
7.478999999999999773e+02	1.905999999999999943e+02	7.799999999999999989e-02
7.387000000000000455e+02	1.935999999999999943e+02	2.335000000000000131e-01
6.747000000000000455e+02	1.629000000000000057e+02	2.335000000000000131e-01
6.742000000000000455e+02	1.630000000000000000e+02	6.800000000000000488e-02
6.522999999999999545e+02	1.700999999999999943e+02	7.199999999999999456e-02
6.515000000000000000e+02	1.723000000000000114e+02	5.149999999999999717e-02
6.521000000000000227e+02	1.665999999999999943e+02	5.149999999999999717e-02
6.528999999999999773e+02	1.674000000000000057e+02	4.490000000000000102e-01
6.276000000000000227e+02	1.570999999999999943e+02	2.999999999999999889e-02
6.110000000000000000e+02	1.575999999999999943e+02	2.999999999999999889e-02
6.110000000000000000e+02	1.575000000000000000e+02	6.099999999999999867e-02
6.146000000000000227e+02	1.651999999999999886e+02	6.800000000000000488e-02
6.180000000000000000e+02	1.708000000000000114e+02	6.800000000000000488e-02
6.180000000000000000e+02	1.700000000000000000e+02	3.350000000000000200e-01
6.323999999999999773e+02	1.503000000000000114e+02	5.000000000000000278e-02
6.362999999999999545e+02	1.551999999999999886e+02	5.000000000000000278e-02
6.365000000000000000e+02	1.549000000000000057e+02	2.200000000000000011e-01
6.217000000000000455e+02	1.555000000000000000e+02	5.050000000000000322e-02
6.157999999999999545e+02	1.581999999999999886e+02	5.050000000000000322e-02
6.075000000000000000e+02	1.346999999999999886e+02	1.524000000000000021e+00
6.173999999999999773e+02	1.713000000000000114e+02	2.450000000000000094e-02
6.097000000000000455e+02	1.694000000000000057e+02	2.450000000000000094e-02
6.100000000000000000e+02	1.686999999999999886e+02	3.629999999999999893e-01
6.005000000000000000e+02	1.050999999999999943e+02	1.512000000000000011e+00
